8.590000000000000568e+01 8.618000000000000682e+01 8.631999999999999318e+01
8.510999999999999943e+01 8.668000000000000682e+01 8.575000000000000000e+01
8.554000000000000625e+01 8.490000000000000568e+01 8.460999999999999943e+01
8.354000000000000625e+01 8.235999999999999943e+01 8.089000000000000057e+01
7.804000000000000625e+01 7.645999999999999375e+01 7.615999999999999659e+01
