9.318999999999999773e+01 9.318999999999999773e+01 9.270999999999999375e+01
9.173000000000000398e+01 9.184999999999999432e+01 9.170000000000000284e+01
8.989000000000000057e+01 8.981000000000000227e+01 8.948999999999999488e+01
8.539000000000000057e+01 8.704000000000000625e+01 8.215000000000000568e+01
