9.404999999999999716e+01 9.407999999999999829e+01 9.370000000000000284e+01
9.337999999999999545e+01 9.331000000000000227e+01 9.312000000000000455e+01
9.179999999999999716e+01 9.179999999999999716e+01 9.178000000000000114e+01
8.871999999999999886e+01 8.907999999999999829e+01 8.589000000000000057e+01
